交易日期,開盤,最高,最低,收盤,漲跌,5日均,10日均,20日均,60日均,5日乖離,10日乖離,月均乖離,60均乖離
1987/9/14,3188.6,3325.9,3188.6,3325.9,137.34,3140.8,3151.5,3017.2,2393.0,5.89%,5.53%,10.23%,38.98%
1987/9/15,3325.9,3420.7,3325.9,3420.7,94.75,3205.2,3167.8,3061.8,2422.5,6.72%,7.98%,11.72%,41.20%
1987/9/16,3420.7,3427.1,3420.7,3427.1,6.44,3285.8,3199.3,3102.2,2451.8,4.30%,7.12%,10.47%,39.78%
1987/9/17,3427.1,3539.0,3427.1,3539.0,111.93,3380.2,3244.9,3144.4,2482.6,4.70%,9.07%,12.55%,42.55%
1987/9/18,3539.0,3701.8,3539.0,3701.8,162.75,3482.9,3294.5,3191.6,2515.0,6.28%,12.36%,15.98%,47.19%
1987/9/19,3701.8,3782.8,3701.8,3782.8,80.99,3574.3,3357.5,3241.1,2547.7,5.83%,12.67%,16.71%,48.48%
1987/9/21,3782.8,3782.8,3692.2,3692.2,-90.6,3628.6,3416.9,3281.5,2578.9,1.75%,8.06%,12.51%,43.17%
1987/9/22,3692.2,3841.3,3692.2,3841.3,149.1,3711.4,3498.6,3325.1,2611.9,3.50%,9.79%,15.52%,47.07%
1987/9/23,3841.3,3975.7,3841.3,3975.7,134.4,3798.7,3589.5,3370.1,2646.6,4.66%,10.76%,17.97%,50.22%
1987/9/24,3975.7,4166.0,3975.7,4166.0,190.38,3891.6,3687.2,3417.7,2684.2,7.05%,12.99%,21.90%,55.21%
1987/9/25,4166.0,4364.7,4166.0,4364.7,198.66,4008.0,3791.1,3471.3,2725.3,8.90%,15.13%,25.74%,60.15%
1987/9/26,4364.7,4471.6,4364.7,4471.6,106.92,4163.9,3896.2,3532.0,2767.8,7.39%,14.77%,26.60%,61.56%
1987/9/29,4471.6,4471.6,4318.2,4318.2,-153.4,4259.2,3985.3,3592.3,2807.5,1.38%,8.35%,20.21%,53.81%
1987/9/30,4318.2,4459.0,4318.2,4459.0,140.78,4355.9,4077.3,3661.1,2849.3,2.37%,9.36%,21.79%,56.49%
1987/10/1,4459.0,4673.1,4459.0,4673.1,214.14,4457.3,4174.5,3734.5,2894.9,4.84%,11.95%,25.13%,61.42%
1987/10/2,4673.1,4796.7,4545.0,4545.0,-128.14,4493.4,4250.7,3804.1,2938.4,1.15%,6.92%,19.48%,54.67%
1987/10/3,4545.0,4545.0,4396.0,4396.0,-148.96,4478.3,4321.1,3869.0,2978.4,-1.84%,1.74%,13.62%,47.60%
1987/10/5,4396.0,4396.0,4215.0,4215.0,-181.07,4457.6,4358.4,3928.5,3014.6,-5.44%,-3.29%,7.29%,39.82%
1987/10/6,4215.0,4232.6,4215.0,4232.6,17.61,4412.3,4384.1,3986.8,3051.6,-4.07%,-3.46%,6.16%,38.70%
1987/10/8,4232.6,4232.6,4108.4,4108.4,-124.19,4299.4,4378.4,4032.8,3085.9,-4.44%,-6.17%,1.87%,33.14%
1987/10/9,4108.4,4108.4,3973.8,3973.8,-134.63,4185.1,4339.3,4065.2,3119.2,-5.05%,-8.42%,-2.25%,27.40%
1987/10/12,3973.8,3973.8,3889.1,3889.1,-84.63,4083.8,4281.0,4088.6,3150.0,-4.77%,-9.15%,-4.88%,23.46%
1987/10/13,3889.1,3889.1,3785.6,3785.6,-103.51,3997.9,4227.8,4106.5,3179.0,-5.31%,-10.46%,-7.81%,19.08%
1987/10/14,3785.6,3785.6,3614.6,3614.6,-171.05,3874.3,4143.3,4110.3,3205.1,-6.70%,-12.76%,-12.06%,12.77%
1987/10/15,3614.6,3614.6,3445.2,3445.2,-169.37,3741.7,4020.5,4097.5,3227.9,-7.92%,-14.31%,-15.92%,6.73%
1987/10/16,3445.2,3445.2,3391.9,3391.9,-53.34,3625.3,3905.2,4077.9,3248.8,-6.44%,-13.15%,-16.82%,4.40%
1987/10/17,3391.9,3551.8,3391.9,3551.8,159.89,3557.8,3820.8,4070.9,3271.8,-0.17%,-7.04%,-12.75%,8.56%
1987/10/19,3551.8,3665.9,3551.8,3665.9,114.17,3533.9,3765.9,4062.2,3296.7,3.74%,-2.65%,-9.75%,11.20%
1987/10/20,3665.9,3665.9,3492.9,3492.9,-172.99,3509.5,3691.9,4038.0,3318.7,-0.47%,-5.39%,-13.50%,5.25%
1987/10/21,3492.9,3492.9,3334.8,3334.8,-158.18,3487.4,3614.5,3996.5,3337.7,-4.38%,-7.74%,-16.56%,-0.09%
1987/10/22,3334.8,3334.8,3182.6,3182.6,-152.17,3445.6,3535.4,3937.4,3353.6,-7.63%,-9.98%,-19.17%,-5.10%
1987/10/23,3182.6,3182.6,3033.8,3033.8,-148.83,3342.0,3449.9,3865.5,3367.1,-9.22%,-12.06%,-21.52%,-9.90%
1987/10/24,3033.8,3033.8,2894.9,2894.9,-138.86,3187.8,3360.8,3794.3,3377.3,-9.19%,-13.86%,-23.70%,-14.28%
1987/10/27,2894.9,2894.9,2836.9,2836.9,-57.98,3056.6,3283.1,3713.2,3385.8,-7.19%,-13.59%,-23.60%,-16.21%
1987/10/28,2836.9,2836.9,2823.9,2823.9,-12.99,2954.4,3220.9,3620.7,3394.5,-4.42%,-12.33%,-22.01%,-16.81%
1987/10/29,2823.9,2823.9,2750.0,2762.5,-61.46,2870.4,3158.0,3531.6,3401.0,-3.76%,-12.52%,-21.78%,-18.77%
1987/10/30,2762.5,2762.5,2701.0,2722.3,-40.14,2808.1,3075.0,3447.9,3405.7,-3.05%,-11.47%,-21.04%,-20.07%
1987/11/2,2722.3,2762.2,2712.8,2735.5,13.2,2776.2,2982.0,3373.9,3409.3,-1.47%,-8.27%,-18.92%,-19.76%
1987/11/3,2735.5,2806.2,2735.5,2806.0,70.5,2770.0,2913.3,3302.6,3413.6,1.30%,-3.68%,-15.04%,-17.80%
1987/11/4,2806.2,2828.0,2776.4,2824.9,18.92,2770.3,2862.3,3238.4,3417.2,1.97%,-1.31%,-12.77%,-17.33%
1987/11/5,2800.0,2800.0,2758.0,2766.2,-58.76,2771.0,2820.7,3178.1,3420.2,-0.17%,-1.93%,-12.96%,-19.12%
1987/11/6,2766.2,2766.2,2708.9,2708.9,-57.31,2768.3,2788.2,3119.0,3423.1,-2.15%,-2.85%,-13.15%,-20.87%
1987/11/7,2708.9,2708.9,2644.7,2644.7,-64.21,2750.1,2763.2,3062.0,3423.6,-3.84%,-4.29%,-13.63%,-22.75%
1987/11/9,2644.7,2644.7,2581.6,2581.6,-63.11,2705.2,2737.6,3010.3,3421.7,-4.57%,-5.70%,-14.24%,-24.55%
1987/11/10,2581.6,2581.6,2519.3,2519.3,-62.21,2644.1,2707.2,2964.1,3417.7,-4.72%,-6.94%,-15.00%,-26.29%
1987/11/11,2519.3,2519.3,2458.1,2458.1,-61.2,2582.5,2676.8,2917.4,3412.1,-4.82%,-8.17%,-15.74%,-27.96%
1987/11/13,2458.1,2461.8,2458.1,2461.8,3.63,2533.1,2650.7,2862.9,3405.1,-2.82%,-7.13%,-14.01%,-27.70%
1987/11/14,2472.2,2488.3,2448.7,2448.7,-13.12,2493.9,2622.0,2802.0,3396.4,-1.81%,-6.61%,-12.61%,-27.90%
1987/11/16,2450.0,2512.1,2450.0,2512.1,63.45,2480.0,2592.6,2753.0,3387.0,1.29%,-3.11%,-8.75%,-25.83%
1987/11/17,2512.1,2575.6,2512.1,2575.6,63.49,2491.3,2567.7,2715.0,3376.4,3.39%,0.31%,-5.14%,-23.72%
1987/11/18,2588.0,2633.8,2575.6,2613.8,38.2,2522.4,2552.4,2686.6,3365.1,3.62%,2.40%,-2.71%,-22.33%
1987/11/19,2650.2,2681.1,2634.1,2681.1,67.33,2566.3,2549.7,2668.9,3355.5,4.48%,5.16%,0.46%,-20.10%
1987/11/20,2681.1,2742.4,2680.9,2680.9,-0.25,2612.7,2553.3,2658.2,3348.3,2.61%,5.00%,0.85%,-19.93%
1987/11/21,2680.9,2751.0,2680.9,2751.0,70.15,2660.5,2570.2,2653.9,3342.7,3.40%,7.03%,3.66%,-17.70%
1987/11/23,2751.0,2824.8,2751.0,2824.8,73.8,2710.3,2600.8,2654.0,3336.4,4.22%,8.61%,6.44%,-15.33%
1987/11/24,2830.0,2900.6,2830.0,2900.6,75.8,2767.7,2645.0,2660.9,3332.2,4.80%,9.66%,9.01%,-12.95%
1987/11/25,2900.2,2979.6,2900.2,2979.6,79.02,2827.4,2696.8,2673.8,3330.2,5.38%,10.49%,11.44%,-10.53%
1987/11/26,2980.0,3055.8,2949.3,2949.3,-30.37,2881.1,2746.9,2684.4,3329.0,2.37%,7.37%,9.87%,-11.41%
1987/11/27,2930.0,2946.5,2875.8,2875.8,-73.49,2906.0,2783.3,2687.9,3325.8,-1.04%,3.32%,6.99%,-13.53%
1987/11/28,2860.0,2874.9,2808.1,2874.9,-0.87,2916.0,2813.2,2690.4,3320.6,-1.41%,2.19%,6.86%,-13.42%
1987/11/30,2885.0,2952.5,2885.0,2952.5,77.6,2926.4,2847.1,2699.8,3314.3,0.89%,3.70%,9.36%,-10.92%
1987/12/1,2940.0,2965.3,2889.0,2957.0,4.5,2921.9,2874.6,2712.2,3306.6,1.20%,2.87%,9.03%,-10.57%
1987/12/2,2915.0,2991.8,2905.9,2905.9,-51.11,2913.2,2897.1,2725.2,3297.9,-0.25%,0.30%,6.63%,-11.89%
1987/12/3,2905.9,2905.9,2826.7,2826.7,-79.19,2903.4,2904.7,2737.5,3286.0,-2.64%,-2.69%,3.26%,-13.98%
1987/12/4,2826.7,2826.7,2750.4,2750.7,-75.98,2878.6,2897.3,2749.0,3270.2,-4.44%,-5.06%,0.06%,-15.88%
1987/12/5,2750.7,2750.7,2684.1,2714.0,-36.76,2830.9,2878.6,2761.8,3252.4,-4.13%,-5.72%,-1.73%,-16.55%
1987/12/7,2711.0,2711.0,2662.0,2690.1,-23.83,2777.5,2849.7,2773.3,3235.7,-3.14%,-5.60%,-3.00%,-16.86%
1987/12/8,2695.6,2758.5,2695.6,2757.7,67.56,2747.9,2830.5,2788.7,3217.6,0.36%,-2.57%,-1.11%,-14.29%
1987/12/9,2760.0,2831.7,2760.0,2831.7,73.99,2748.8,2826.1,2804.7,3198.6,3.01%,0.20%,0.96%,-11.47%
1987/12/10,2820.0,2820.0,2765.3,2767.6,-64.1,2752.2,2815.4,2814.3,3175.3,0.56%,-1.70%,-1.66%,-12.84%
1987/12/11,2765.7,2785.5,2695.5,2746.0,-21.59,2758.6,2794.7,2820.9,3148.3,-0.46%,-1.74%,-2.66%,-12.78%
1987/12/12,2730.0,2782.9,2716.0,2767.1,21.12,2774.0,2775.8,2825.2,3119.9,-0.25%,-0.31%,-2.06%,-11.31%
1987/12/14,2775.0,2816.3,2712.1,2715.2,-51.93,2765.5,2756.7,2826.9,3093.1,-1.82%,-1.51%,-3.95%,-12.22%
1987/12/15,2719.9,2719.9,2656.4,2656.4,-58.83,2730.5,2739.6,2822.2,3063.1,-2.71%,-3.04%,-5.88%,-13.28%
1987/12/16,2650.0,2650.0,2583.9,2584.5,-71.84,2693.8,2723.0,2810.2,3028.3,-4.06%,-5.09%,-8.03%,-14.65%
1987/12/17,2580.0,2617.1,2523.7,2617.1,32.54,2668.1,2713.3,2796.0,2996.2,-1.91%,-3.55%,-6.40%,-12.65%
1987/12/18,2639.5,2666.8,2627.4,2632.6,15.53,2641.1,2707.6,2778.6,2966.8,-0.32%,-2.77%,-5.26%,-11.26%
1987/12/19,2632.6,2632.6,2566.8,2567.1,-65.54,2611.5,2688.5,2759.5,2939.3,-1.70%,-4.52%,-6.97%,-12.66%
1987/12/21,2567.1,2567.1,2501.7,2506.6,-60.46,2581.6,2656.0,2741.1,2910.5,-2.90%,-5.63%,-8.55%,-13.88%
1987/12/22,2506.6,2520.4,2463.7,2491.8,-14.77,2563.0,2628.4,2721.9,2883.6,-2.78%,-5.20%,-8.45%,-13.59%
1987/12/23,2491.8,2491.8,2424.8,2424.8,-67.05,2524.6,2596.3,2695.5,2857.8,-3.95%,-6.61%,-10.04%,-15.15%
1987/12/24,2424.8,2424.8,2361.6,2361.6,-63.21,2470.4,2555.8,2665.8,2832.3,-4.40%,-7.60%,-11.41%,-16.62%
1987/12/28,2361.6,2361.6,2297.7,2297.8,-63.72,2416.5,2514.0,2635.4,2807.5,-4.91%,-8.60%,-12.81%,-18.15%
1987/12/29,2297.8,2340.8,2241.3,2339.9,42.02,2383.2,2482.4,2611.0,2786.3,-1.82%,-5.74%,-10.38%,-16.02%
1988/1/5,2339.9,2374.1,2306.6,2341.1,1.2,2353.0,2458.0,2590.5,2767.9,-0.51%,-4.76%,-9.63%,-15.42%
1988/1/6,2341.1,2404.7,2341.1,2404.7,63.65,2349.0,2436.8,2575.1,2751.4,2.37%,-1.32%,-6.62%,-12.60%
1988/1/7,2404.7,2469.1,2404.7,2469.1,64.39,2370.5,2420.4,2564.0,2733.4,4.16%,2.01%,-3.70%,-9.67%
1988/1/8,2469.1,2513.6,2413.0,2480.3,11.23,2407.0,2411.8,2550.1,2713.6,3.05%,2.84%,-2.74%,-8.60%
1988/1/9,2480.3,2480.3,2414.4,2420.2,-60.17,2423.1,2403.1,2529.6,2695.7,-0.12%,0.71%,-4.33%,-10.22%
1988/1/11,2420.2,2446.8,2365.8,2446.8,26.67,2444.2,2398.6,2513.5,2680.9,0.11%,2.01%,-2.65%,-8.73%
1988/1/12,2446.7,2511.4,2446.7,2511.4,64.56,2465.6,2407.3,2501.8,2669.8,1.86%,4.32%,0.38%,-5.93%
1988/1/13,2511.4,2542.2,2476.2,2476.2,-35.21,2467.0,2418.7,2487.2,2660.5,0.37%,2.37%,-0.45%,-6.93%
1988/1/14,2476.2,2476.2,2410.5,2414.4,-61.77,2453.8,2430.4,2472.2,2652.5,-1.61%,-0.66%,-2.34%,-8.97%
1988/1/15,2414.4,2479.8,2414.4,2479.8,65.37,2465.7,2444.4,2463.4,2646.5,0.57%,1.45%,0.67%,-6.30%
1988/1/16,2479.8,2547.7,2479.8,2547.7,67.94,2485.9,2465.1,2461.5,2641.9,2.49%,3.35%,3.50%,-3.56%
1988/1/18,2547.7,2617.1,2547.7,2617.1,69.34,2507.0,2486.3,2461.5,2639.5,4.39%,5.26%,6.32%,-0.85%
1988/1/19,2617.1,2666.4,2617.1,2627.5,10.48,2537.3,2502.1,2461.3,2637.9,3.56%,5.01%,6.75%,-0.39%
1988/1/20,2627.5,2699.5,2627.5,2699.5,72,2594.3,2524.1,2467.9,2637.3,4.06%,6.95%,9.39%,2.36%
1988/1/21,2694.4,2743.8,2644.6,2704.1,4.58,2639.2,2552.5,2477.8,2635.6,2.46%,5.94%,9.13%,2.60%
1988/1/22,2704.1,2748.6,2684.7,2719.2,15.05,2673.5,2579.7,2489.2,2633.8,1.71%,5.41%,9.24%,3.24%
1988/1/23,2719.2,2792.6,2719.2,2789.8,70.61,2708.0,2607.5,2507.4,2634.2,3.02%,6.99%,11.26%,5.91%
1988/1/25,2800.0,2853.5,2789.8,2853.5,63.76,2753.2,2645.3,2532.0,2636.6,3.64%,7.87%,12.70%,8.23%
1988/1/26,2864.4,2877.7,2841.5,2873.3,19.79,2788.0,2691.2,2560.8,2640.5,3.06%,6.77%,12.21%,8.82%
1988/1/27,2850.0,2854.8,2804.1,2829.3,-44.01,2813.0,2726.1,2585.3,2644.6,0.58%,3.79%,9.44%,6.99%
1988/1/28,2829.3,2902.7,2829.3,2889.7,60.33,2847.1,2760.3,2612.7,2650.8,1.49%,4.69%,10.60%,9.01%
1988/1/29,2889.3,2908.1,2843.9,2843.9,-45.78,2857.9,2783.0,2634.6,2657.2,-0.49%,2.19%,7.94%,7.03%
1988/2/1,2843.9,2858.8,2802.1,2858.8,14.89,2859.0,2806.1,2654.1,2663.8,-0.01%,1.88%,7.71%,7.32%
1988/2/2,2858.8,2932.9,2858.8,2932.9,74.13,2870.9,2829.4,2676.8,2671.9,2.16%,3.66%,9.57%,9.77%
1988/2/3,2932.9,2990.7,2932.9,2962.6,29.7,2897.6,2855.3,2703.9,2679.4,2.24%,3.76%,9.57%,10.57%
1988/2/4,2962.6,3012.1,2962.6,2985.5,22.88,2916.7,2881.9,2730.8,2686.2,2.36%,3.59%,9.33%,11.14%
1988/2/5,2985.5,3065.5,2985.5,3065.5,80,2961.0,2909.5,2758.5,2693.7,3.53%,5.36%,11.13%,13.80%
1988/2/6,3065.5,3140.1,3065.5,3140.1,74.58,3017.3,2938.1,2791.7,2701.4,4.07%,6.87%,12.48%,16.24%
1988/2/8,3140.1,3174.5,3123.4,3158.0,17.98,3062.3,2966.6,2828.9,2709.3,3.13%,6.45%,11.64%,16.56%
1988/2/9,3140.1,3145.6,3104.5,3113.8,-44.21,3092.6,2995.1,2860.6,2715.4,0.69%,3.97%,8.85%,14.67%
1988/2/10,3113.8,3197.4,3113.8,3197.4,83.54,3134.9,3025.8,2893.1,2721.6,1.99%,5.67%,10.52%,17.48%
1988/2/11,3197.4,3245.7,3197.4,3245.7,48.32,3171.0,3066.0,2924.5,2727.3,2.36%,5.86%,10.98%,19.01%
1988/2/12,3245.7,3311.6,3245.7,3308.0,62.33,3204.6,3110.9,2958.5,2732.8,3.23%,6.33%,11.81%,21.05%
1988/2/22,3315.0,3386.4,3315.0,3325.1,17.11,3238.0,3150.2,2989.8,2739.1,2.69%,5.55%,11.22%,21.40%
1988/2/23,3330.0,3372.4,3290.0,3372.4,47.25,3289.7,3191.1,3023.2,2747.4,2.51%,5.68%,11.55%,22.75%
1988/2/24,3375.0,3410.4,3365.5,3391.2,18.81,3328.5,3231.7,3056.8,2756.0,1.88%,4.93%,10.94%,23.05%
1988/2/25,3391.2,3398.8,3391.2,3398.8,7.6,3359.1,3265.0,3087.3,2763.4,1.18%,4.10%,10.09%,22.99%
1988/2/26,3385.0,3406.9,3334.2,3334.2,-64.61,3364.3,3284.5,3111.3,2769.7,-0.90%,1.51%,7.16%,20.38%
1988/2/27,3334.2,3425.4,3334.2,3425.4,91.22,3384.4,3311.2,3138.9,2778.3,1.21%,3.45%,9.13%,23.29%
1988/2/29,3425.4,3509.5,3425.4,3499.0,73.62,3409.7,3349.7,3172.4,2789.5,2.62%,4.46%,10.30%,25.43%
1988/3/1,3499.0,3522.8,3473.3,3490.2,-8.84,3429.5,3379.0,3202.4,2801.9,1.77%,3.29%,8.99%,24.57%
1988/3/2,3490.2,3490.2,3402.5,3429.9,-60.32,3435.7,3397.4,3231.7,2813.8,-0.17%,0.95%,6.13%,21.89%
1988/3/3,3429.9,3429.9,3345.8,3345.9,-83.97,3438.1,3401.2,3256.1,2824.7,-2.68%,-1.63%,2.76%,18.45%
1988/3/4,3345.9,3381.9,3296.5,3306.1,-39.76,3414.2,3399.3,3274.7,2833.9,-3.17%,-2.74%,0.96%,16.66%
1988/3/5,3306.2,3362.7,3306.2,3362.7,56.55,3386.9,3398.3,3294.7,2842.7,-0.72%,-1.05%,2.06%,18.29%
1988/3/7,3362.7,3362.7,3271.1,3271.8,-90.9,3343.3,3386.4,3309.0,2851.1,-2.14%,-3.38%,-1.13%,14.75%
1988/3/8,3271.8,3271.8,3184.9,3201.5,-70.26,3297.6,3366.7,3315.8,2858.7,-2.91%,-4.91%,-3.45%,11.99%
1988/3/9,3201.5,3278.0,3177.4,3278.0,76.46,3284.0,3361.0,3322.7,2867.2,-0.18%,-2.47%,-1.35%,14.33%
1988/3/10,3271.3,3349.6,3271.3,3314.4,36.47,3285.7,3349.9,3330.6,2877.2,0.88%,-1.06%,-0.48%,15.20%
1988/3/11,3314.4,3326.5,3261.2,3261.2,-53.22,3265.4,3326.2,3337.9,2887.3,-0.13%,-1.95%,-2.30%,12.95%
1988/3/12,3261.2,3261.2,3232.6,3232.6,-28.6,3257.6,3300.4,3339.7,2898.1,-0.77%,-2.05%,-3.21%,11.54%
1988/3/14,3232.6,3299.2,3232.6,3252.4,19.82,3267.7,3282.7,3340.0,2908.7,-0.47%,-0.92%,-2.62%,11.82%
1988/3/15,3252.4,3266.0,3189.5,3200.3,-52.1,3252.2,3268.1,3334.7,2918.2,-1.59%,-2.07%,-4.03%,9.67%
1988/3/16,3204.6,3266.6,3171.4,3266.6,66.22,3242.6,3264.2,3331.7,2929.8,0.74%,0.07%,-1.96%,11.49%
1988/3/17,3266.6,3338.1,3266.6,3319.7,53.16,3254.3,3259.9,3329.1,2943.4,2.01%,1.84%,-0.28%,12.79%
1988/3/18,3319.7,3407.7,3319.7,3407.7,87.96,3289.3,3273.5,3329.9,2958.6,3.60%,4.10%,2.34%,15.18%
1988/3/19,3407.7,3487.7,3407.7,3479.5,71.8,3334.8,3301.2,3334.0,2976.2,4.34%,5.40%,4.37%,16.91%
1988/3/21,3479.5,3534.9,3479.5,3504.1,24.61,3395.5,3323.9,3342.4,2995.2,3.20%,5.42%,4.84%,16.99%
1988/3/22,3504.1,3513.6,3504.1,3513.6,9.53,3444.9,3343.8,3346.9,3015.5,1.99%,5.08%,4.98%,16.52%
1988/3/23,3513.6,3513.6,3435.2,3435.2,-78.41,3468.0,3361.2,3343.7,3033.8,-0.95%,2.20%,2.74%,13.23%
1988/3/24,3435.2,3456.7,3435.2,3456.7,21.5,3477.8,3383.6,3342.0,3052.4,-0.61%,2.16%,3.43%,13.25%
1988/3/25,3456.7,3456.7,3380.5,3380.5,-76.17,3458.0,3396.4,3339.5,3068.6,-2.24%,-0.47%,1.23%,10.16%
1988/3/26,3380.5,3380.5,3295.0,3295.0,-85.51,3416.2,3405.9,3337.0,3082.4,-3.55%,-3.25%,-1.26%,6.90%
1988/3/28,3295.0,3295.0,3262.3,3262.3,-32.74,3366.0,3405.4,3334.8,3095.4,-3.08%,-4.20%,-2.17%,5.39%
1988/3/30,3262.3,3351.8,3262.3,3351.8,89.49,3349.3,3408.6,3334.3,3111.0,0.07%,-1.67%,0.53%,7.74%
1988/3/31,3351.8,3373.9,3351.8,3373.9,22.08,3332.7,3405.3,3339.4,3126.4,1.24%,-0.92%,1.03%,7.92%
1988/4/1,3373.9,3391.1,3360.3,3365.4,-8.49,3329.7,3393.9,3347.5,3140.6,1.07%,-0.84%,0.53%,7.16%
1988/4/2,3365.4,3455.4,3365.4,3455.4,90.01,3361.7,3389.0,3356.4,3157.0,2.79%,1.96%,2.95%,9.45%
1988/4/5,3455.4,3476.6,3455.4,3476.6,21.17,3404.6,3385.3,3364.5,3174.7,2.11%,2.70%,3.33%,9.51%
1988/4/6,3476.6,3490.1,3458.9,3490.1,13.56,3432.3,3390.8,3376.0,3191.5,1.69%,2.93%,3.38%,9.36%
1988/4/7,3535.0,3584.5,3535.0,3579.9,89.83,3473.5,3403.1,3393.3,3208.7,3.07%,5.20%,5.50%,11.57%
1988/4/8,3579.9,3612.6,3579.9,3612.6,32.69,3522.9,3426.3,3411.3,3225.3,2.55%,5.44%,5.90%,12.01%
1988/4/9,3612.6,3667.6,3612.6,3627.8,15.14,3557.4,3459.6,3432.7,3242.0,1.98%,4.86%,5.68%,11.90%
1988/4/11,3627.8,3689.9,3627.8,3689.9,62.17,3600.1,3502.3,3453.9,3258.5,2.50%,5.36%,6.83%,13.24%
1988/4/12,3689.9,3689.9,3639.4,3639.4,-50.51,3629.9,3531.1,3469.9,3274.1,0.26%,3.07%,4.89%,11.16%
1988/4/13,3639.4,3736.0,3639.4,3736.0,96.52,3661.1,3567.3,3486.3,3291.0,2.04%,4.73%,7.16%,13.52%
1988/4/14,3736.0,3777.0,3736.0,3777.0,41,3694.0,3608.5,3501.2,3307.5,2.25%,4.67%,7.88%,14.19%
1988/4/15,3777.0,3777.0,3689.2,3689.2,-87.79,3706.3,3631.8,3510.4,3321.4,-0.46%,1.58%,5.09%,11.07%
1988/4/16,3689.2,3791.4,3689.2,3791.4,102.22,3726.6,3663.3,3524.3,3336.7,1.74%,3.50%,7.58%,13.63%
1988/4/18,3791.4,3877.4,3791.4,3877.4,85.99,3774.2,3702.1,3546.4,3354.2,2.73%,4.74%,9.33%,15.60%
1988/4/19,3877.4,3877.4,3873.6,3873.6,-3.75,3801.7,3731.4,3567.3,3370.6,1.89%,3.81%,8.59%,14.93%
1988/4/20,3873.6,3873.6,3805.5,3805.5,-68.14,3807.4,3750.7,3588.5,3386.6,-0.05%,1.46%,6.05%,12.37%
1988/4/21,3805.5,3831.2,3805.5,3831.2,25.71,3835.8,3771.0,3615.3,3402.8,-0.12%,1.59%,5.97%,12.59%
1988/4/22,3831.2,3831.2,3790.9,3790.9,-40.32,3835.7,3781.1,3641.7,3417.1,-1.17%,0.26%,4.10%,10.94%
1988/4/23,3790.9,3859.8,3790.9,3857.4,66.52,3831.7,3802.9,3667.0,3432.0,0.67%,1.43%,5.19%,12.39%
1988/4/25,3857.4,3857.4,3853.7,3853.7,-3.73,3827.7,3814.7,3691.0,3446.5,0.68%,1.02%,4.41%,11.81%
1988/4/26,3853.7,3949.7,3853.7,3949.7,96.04,3856.6,3832.0,3720.2,3461.2,2.42%,3.07%,6.17%,14.11%
1988/4/27,3949.7,4056.2,3949.7,4056.2,106.52,3901.6,3868.7,3750.3,3476.5,3.96%,4.85%,8.16%,16.68%
1988/4/28,4056.2,4084.2,4056.2,4084.2,27.95,3960.2,3898.0,3780.6,3491.9,3.13%,4.78%,8.03%,16.96%
1988/4/29,4084.2,4125.7,4084.2,4125.7,41.53,4013.9,3922.8,3812.4,3508.8,2.79%,5.17%,8.22%,17.58%
1988/4/30,4125.7,4158.4,4125.7,4158.4,32.73,4074.8,3951.3,3841.4,3524.8,2.05%,5.24%,8.25%,17.98%
1988/5/2,4158.4,4257.3,4158.4,4257.3,98.9,4136.4,3996.5,3873.6,3541.7,2.92%,6.53%,9.91%,20.21%
1988/5/3,4257.3,4275.9,4257.3,4275.9,18.54,4180.3,4040.9,3906.0,3557.8,2.29%,5.81%,9.47%,20.18%
1988/5/4,4275.9,4303.3,4275.9,4303.3,27.46,4224.1,4092.2,3936.7,3574.1,1.87%,5.16%,9.31%,20.40%
1988/5/5,4303.3,4357.1,4303.3,4357.1,53.73,4270.4,4142.1,3972.5,3590.5,2.03%,5.19%,9.68%,21.35%
1988/5/6,4357.1,4451.2,4357.1,4449.8,92.77,4328.7,4201.8,4008.2,3608.1,2.80%,5.90%,11.02%,23.33%
1988/5/7,4449.8,4449.8,4442.4,4442.4,-7.4,4365.7,4251.0,4041.5,3625.5,1.76%,4.50%,9.92%,22.53%
1988/5/9,4442.4,4466.7,4442.4,4466.7,24.23,4403.9,4292.1,4080.4,3644.4,1.43%,4.07%,9.47%,22.56%
1988/5/10,4466.7,4466.7,4441.6,4441.6,-25.02,4431.5,4327.8,4112.9,3661.4,0.23%,2.63%,7.99%,21.31%
1988/5/11,4441.6,4561.3,4441.6,4561.3,119.63,4472.4,4371.4,4147.1,3679.1,1.99%,4.34%,9.99%,23.98%
1988/5/12,4561.3,4561.3,4555.1,4555.1,-6.17,4493.4,4411.1,4181.2,3696.8,1.37%,3.27%,8.94%,23.22%
1988/5/13,4555.1,4670.6,4555.1,4670.6,115.5,4539.1,4452.4,4224.4,3717.5,2.90%,4.90%,10.56%,25.64%
1988/5/14,4762.7,4762.7,4661.0,4756.8,86.21,4597.1,4500.5,4270.7,3741.0,3.47%,5.70%,11.38%,27.15%
1988/5/16,4756.8,4785.0,4756.8,4785.0,28.21,4665.8,4548.6,4320.4,3765.6,2.56%,5.20%,10.75%,27.07%
1988/5/17,4785.0,4785.0,4744.9,4744.9,-40.15,4702.5,4587.4,4364.8,3788.7,0.90%,3.43%,8.71%,25.24%
1988/5/18,4744.9,4744.9,4635.0,4635.0,-109.83,4718.5,4605.9,4403.9,3811.4,-1.77%,0.63%,5.25%,21.61%
1988/5/19,4635.0,4635.0,4523.2,4523.2,-111.88,4689.0,4614.0,4432.5,3833.4,-3.54%,-1.97%,2.04%,17.99%
